转让全新iphone5 16G 白金 美版无锁 假一赔十|3980元
iPhone 5全新16G黑白一对国行标准版|7600元
国行iPhone5白色|3900元
黑色苹果iPhone516GB国行正品发票在保修期内|4700元
国行电信iphone5 99新换电信版4S或者三星 加钱就行|4799元
转让苹果 iphone5 充电器+数据线原装120|120元
全新苹果iPhone5决非官翻之类|4000元
iphone5三防手机壳|100元
白色苹果iPhone516GB|4300元
行货IPHONE5置换电信的三星N719|3800元
全新苹果iPhone5|3200元
iPhone516G联通国行非合约机转让|3600元
黑色苹果iPhone516GB|4000元
买了一个月不到的iPhone5白色16G-|3350元
白色苹果iPhone5|4000元
白色苹果iPhone516GB|4000元
iPhone5 国行 32GB 程色 全新|5500元
9成新苹果iPhone5电信版|3400元
个人转让全新苹果iPhone|4000元
全新苹果iPhone5|3650元
九成新iphone5白色转让正品国行|3600元
学生出手自用国行白色iphone5一台,16g,99新。|4200元
全新苹果iPhone5白色|2550元
iPhone5白色64G换黑色苹果5|3500元
手机苹果 - iPhone5|3500元
个人求购苹果5颜色不限新旧都行|4500元
白色苹果iPhone516GB|3600元
白色苹果iPhone516GB国行正品发票在保修期内|3700元
全新苹果iPhone5|2850元
iPhone5 99新 港行白色32g 8月26激活|4800元
国行白色苹果五|4200元
白色苹果iPhone516GB国行正品发票保修期内无拆无修|4200元
iphone5特价中|3500元
黑色电信版iphone5 32g 未拆封全新转让|4800元
苹果5 16G白色国行|3900元
出白色自用iphone5国行10个月保32GB|4500元
小妹自用苹果5国行白色16GB|2023元
白色苹果iPhone516GB国行正品发票保修期内无拆无修|3350元
苹果5专用移动电源 Iphone专用充电宝 4S手机便携充电|119元
9成新苹果iPhone5|2500元
求购苹果5卖的联系一下|2000元
白色苹果iPhone516GB正品发票保修期内原装主配无拆无修|2500元
转让全新白色苹果5裸机|4600元
苹果iPhone5|2499元
原装耳机充电器数据线苹果5的|300元
国行全新苹果Iphone5白色16G联通版|4150元
苹果 iPhone5 苹果全系列最低价|3650元
全新苹果iPhone5|4500元
转让白色苹果iPhone5 国行手机|3500元
转女士自用苹果5国行全国联保|2155元
iphone5转让|4258元
iphone5 白色 三网无锁 可刷卡交易|3500元
诚心求购一款苹果5,价钱在2000左右|2000元
iPhone5转让,9成新,4500|4500元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|2680元
白色苹果iPhone516GB国行正品发票无拆无修|3400元
个人全新国行苹果iPhone5|3800元
求购二手的iPhone5无锁就行|3400元
白苹果5iPhone4S16GB配件齐全无划痕有发票在保|2450元
9成新苹果iPhone5|3500元
电信版国行iphone5,白色,16G。|3500元
自用iPhone手机想换个其他的手机|1元
转让黑色ihone5|3700元
白色苹果5iPhone4S16GB国行正品发票保修期内原装主配可优惠|2450元
iphone5 16g T-mobile 美版有锁 美国同学|2799元
国行iphone5刚换的新机|3700元
95成新苹果iPhone5|4000元
白色苹果iPhone国行保修期内无拆无修|2450元
白色苹果iPhone555532GB国行保修期内无拆无修|2399元
白色苹果iPhone516GB国行原装主配|2010元
转让还有10个月保修的苹果iphone5国行白色|1元
苹果5手机白色|3800元
今年6月买的iphone5低价转让|3500元
苹果iPhone516GB正品发票保修期内原装主配无拆无修|3400元
全新手机壳 转|30元
个人转九成新苹果ipadmini带发票|1850元
iphone 5 就要两千多了|2600元
高仿iphone5 港货|600元
联通版iphone5白色转让|3500元
白色美版V版三网64G苹果iPhone564GB|5500元
想换个白色iPhone5就这么难吗|10000元
iPhone5国行黑色在保|4400元
iphone 5 全新水货未激活未拆封可在当场验货|3000元
iphone5|4500元
iPhone5 白色 港行 九九新 在保修|3650元
苹果5手机壳|10元
白色苹果iPhone5|3888元
Iphone5大陆行货黑色超值|3500元
白色苹果iPhone516GB急卖,外地邮寄,自取优先|3400元
i939d加钱换电信版iphone5|2500元
苹果iPhone5白色16G正品行货无拆修|2555元
转让非常好的苹果5高仿,特别好用,600元,抓紧吧|600元
刚激活的苹果5国行正品发票|2055元
公司转让九五成新iPhone5,共10台,需要的联系|3500元
出售苹果5手机。三月份激活。白色。|3800元
正版白色iPhone5,16G,还有8个月保修,要的联系!|3800元
白色苹果iPhone5黑色4S16GB国行正品发票保修期内原装主配无拆无修|3500元
黑色苹果iPhone516GB非定制正品|3800元
刚买一个月苹果iPhone5|4500元
我和姐姐的苹果5,苹果4国行保修期内无拆无修|1700元
9成新苹果iPhone5|3950元
全新苹果5,裸机,双网,无锁白色,16g,八月拿的。|4200元
苹果5白色16g拿货3900元|3900元
全新苹果iPhone5|3000元
出售国行16G白色iphone5 - 99新|4300元
1000拿走，不墨迹，着急换iPhone|1000元
全新苹果iPhone5|3700元
苹果5国行|4000元
99新iphone 5|3500元
自己用了半年的iPhone5一部|2500元
白色苹果iPhone5|5000元
95成新苹果iPhone5|4260元
黑色九新iphone5、港行3500|3500元
白色苹果iPhone516GB国行正品发票保修期内无拆无修|3400元
全新iphone5(白色)转让|4488元
港行16g白色爱5,诚心出售|4000元
自用iphone5港版白色转让或者换机三星i9500.可议价|2800元
转让白色苹果iPhone5 国行手机|3500元
近乎全新iphone5.随时看机|4000元
国行自用iphone5,在保11个月,商家勿扰,可小刀|3900元
iphone5 国行无合约机 16g 个人用两个月|4300元
自用iphone5和三星s4转让|2500元
未拆封全新行货iPhone5转让|4200元
正品国行iphone5 刚买不到2星期诚心出售|4650元
自用白色苹果iPhone516G的有保修|2200元
98新苹果iPhone516G|4500元
iPhone5 iPhone4|5500元
朋友送了个苹果5我用不上所以1950就卖|3600元
iPhone5原装充电转换头港版|40元
出售ipone5,9.9新|3499元
黑色 苹果iPhone5 两网 无锁美版 16GB|3100元
黑色苹果iPhone516GB国行|4000元
iphone5买20天转让|4300元
转让全新,黑色,电信版未拆封iphone5,16G -|4500元
诚心收购iPhone5白色。国行港版均可。|3000元
苹果iPhone5(16GB)特价促销3800|3800元
iphone5转让|5000元
刚买十天S4,港行16G全新配件齐全,无划损。需要联系|3400元
全新原装iphone5耳机及ip4原装配件转让|100元
自用的二手iphone5国航黑色|4000元
电信版iPhone5白色9成新无磨损|3500元
哥哥送我的Iiphone5代现在不喜欢了想卖了|1元
全新苹果iPhone5有彩色版|3380元
转让9月初买的全新自用港行白色iphone5|4200元
全新iphone5 16G港行白色转让|3900元
99新iPhone5白色16g出售|3700元
特价拍卖自己的iphone5白色无拆无修|1元
4600转IPHONE5!!!|4600元
日版苹果5出售|4200元
苹果5美版三网白色,换三星S4双卡|5000元
自用白色行货iPhone 5。7月份激活。|4500元
全新苹果iPhone5想买个玩玩，|400元
苹果5手机壳|5元
白色国行苹果iPhone5全国连宝|2338元
全新苹果iPhone5|3100元
转让6月京东购买的电信版国行苹果5、商贩勿扰!|4500元
99新iPhone5 白色16G|3888元
2013年6月激活的iPhone5行货16G|4800元
全新iphone 5 转让|4500元
白色 苹果 iPhone516GB国行|4080元
个人出售ihone516Gios6.01无磕无碰无掉漆。|3600元
黑色苹果iPhone5|4580元
iPhone5港行黑色几乎全新|3600元
白色苹果iPhone5|4000元
自己的两个ipod touch5。送iphone5线控耳机|1400元
全新苹果iPhone5|4400元
白色苹果iPhone532GB美版(有锁)正品发票在保修期内|4800元
全新未激活黑色32G行货IPHONE5|4500元
品胜高端移动电源玩加12000毫安苹果5三星S4小米HTC充电宝|180元
黑色iphone 532G几乎全新|3500元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|3400元
9月新购iphone5|4600元
95成新苹果iPhone5白色行货|3500元
求购iphone 5 支持电信CDMA 3G|2000元
红色iPhone5转需要的联系|3500元
99成新苹果黑色iPhone5国行16G|3900元
iPhone5自带的Erods耳机,原装未拆封,有需要拿走|170元
白色苹果iPhone516GB国行正品发票无拆无修异地也出可刀下|3400元
苹果5兔毛狐狸钻手机壳|80元
二手苹果五代金色港版手机|3200元
高仿iphone5|600元
iphone5 国行无合约机 16g 个人用两个月|4300元
95成新苹果iPhone5|3900元
转让个人IPHONE5手机 16G|3600元
白色iPhone5,16G,还有8个月保修,要的联系!|3800元
北京慢出一台V版三网iPhone5白色16G一台!|3600元
转让苹果5白64G|4200元
个人自用 白色 苹果 iPhone5 16GB 价格可以商量|3500元
出售电信版 黑色苹果5 国行|4600元
盖世s4想换一部苹果5使 有诚意|1元
白色苹果iPhone516GB国行正品发票无拆无修|3400元
看好白色苹果后盖ihone5后盖总成|300元
转让二手苹果iphone516G白色 美版无锁三网|3580元
港行白色IPHONE5个人自用,只卖个人JS勿近|3900元
诚心出售未用过的 iphone 5|3700元
出售 iPhone 5,有彩色版!|3580元
个人苹果5电信版十六g转让|3500元
iPhone5 日版带锁 白色 64G - 2800元|2800元
国行16G iphone5 加200元可换新|4000元
转让全新国行白色苹果5手机，16g|4400元
iPhone5、全新、16G|3700元
9成新苹果iPhone5|3500元
国行在保黑色iphone5,联保到12月底。|3700元
全新iPhone5卖了,国行机器|4500元
个人转让99成新国行iphone5(急)|4000元
黑色过行16giphone5转让|3700元
全新苹果iPhone5|100元
黑色国行苹果iPhone516GB全新未激活|3900元
ipone5 黄金版转让|4000元
95成新苹果iPhone5国行自用白色16Ｇ|2380元
转让iphone5|4000元
95成新苹果iPhone5|3600元
iPhone5 白色 国行 还胜七个月保修|3800元
99新港行白色iPhone5女生自用原装配件齐|4200元
99成新苹果iPhone5|4300元
国行的白色女人用苹果iPhone5|2350元
九成新iPhone5|4000元
95成新苹果iPhone5白色|4000元
转让白色港行iphone5一部|3500元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|3500元
个人转让95成新苹果iPhone5|3800元
注意了国行iphone516G黑99成新|3680元
出售国航黑色苹果5|4000元
国行32黑色95新iPhone5|4500元
个人自用的二手iphone5国航黑|4800元
黑色港版iPhone5几乎全新|3600元
出售95成新iphone5|3500元
白色苹果iPhone516GB国行正品机9.5新成可以小刀|3350元
北京交易 国行95新白色iphone5 质量和外观没有问题|3800元
9成新苹果iPhone5法国带回自用|3200元
白色苹果iPhone516GB国行正品发票在保修期内|3500元
国行iphone5黑色 16g13年9月4日激活|3900元
全新iPhone5未拆封港行32G白|4800元
急急急转白色苹果5黑色4S 国行正品 无故障|3550元
95成新苹果iPhone5换机|3200元
转电信版黑色iphone5,还有8个月保修,随时去售后换新|3800元
出售iphone5港白自用,保护期还有十个月|3750元
黑色苹果iPhone516GB美版Verizon(无锁)无拆无修|3350元
白色苹果iPhone516GB国行正品发票在保修期内|4988元
白色苹果iPhone532GB港版正品发票保修期内原装主配无拆无修|4200元
95新iPhone5原价6088现价5288|4500元
95成新苹果iPhone5|4400元
全新苹果iPhone5黑色16g联通国行|5000元
国行在保黑色iphone5,联保到12月底。|3700元
iPhone5白色16G,半年内9成新机。|4000元
黑色国行苹果5 8月激活|4500元
原装iphone5耳机不怎么用,转让有意者电话联系,卖完删帖|70元
刚刚用了10天的iphone5国行,黑色,配件全|3800元
黑色 iphone5港版行货 16G 自用 95新|3800元
出售26号激活的 32G 黑色iphone5 一部|4300元
iPhone5,黑16g港行自用,激活不到三个月。|3900元
全新苹果iPhone5港行未拆封32G原版|4800元
白色苹果iPhone5|3800元
女生自用95成新白色16G国行iPhone5|3100元
出自用三个月白色IPhone5 国行|4000元
一个月的苹果iPhone5|4000元
99成新iphone5|4500元
95新 三网 白色iphone5低价出售|3600元
全新苹果5行货|4500元
95成新苹果iPhone5|3800元
全新苹果白色国航iPhone5|3600元
9月9号入手的苹果5行货有发票|4200元
s4白色 换iphone5白色|999999元
iPhone5港行7.28激活|3600元
iPhone5,32G便宜卖|3900元
2000翠微卡、iphone5转让|6300元
iPhone5白国行还在保修期间|3600元
iphone5特价|3499元
iPhone5白色国行在保接受官方验机|4000元
白色苹果5一台|3500元
着急用钱苹果 iPhone5 16GB原装主配 无拆无修|3550元
纯个人转让三个月国行iphone5白色手机16G3700|3700元
95新自用美版三网iphone5 黑色64GB|4200元
个人自个使的iPhone5国行白色32g|3600元
白色苹果iPhone516GB国行|4300元
红色iPhone5限量版转|3500元
iphone5|4000元
全新苹果iPhone5|4000元
苹果(APPLE)iPhone 5 16G版 3G手机(白色|4948元
苹果(APPLE)iPhone 5 32G版 3G手机(黑色|5499元
转让IPHONE5国行黑色刚买不到一个月|3850元
学生自用白色国行iphone5 ,配件齐全在保|3800元
转让全新苹果Iphone5保护壳|2元
白色苹果iPhone516GB国行正品发票原装主配无拆无修|3600元
9成新苹果5国行发票俱全,质保还有3个月,耳机未拆封|3800元
急用钱转让国行苹果5黑色电信版16g|3500元
IPHONE5 国行黑色 99新!|4100元
黑色苹果iPhone516GB港版原装主配无拆无修|4000元
95新美版三网iphone5出售|3500元
全新苹果iPhone5|3800元
黑色苹果iPhone516GB港版保修期内无拆无修(诚心需要的来电好说)|4000元
触手全新高仿iphone5,原因换机。|500元
转让正版白色iPhone5,还有八个月保修、要者请联系|3700元
苹果iPhone5白色全国联保|2505元
黑色苹果iPhone5|3600元
95成新苹果iPhone5|4000元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|4000元
iPhone5 国行电信版|3600元
国行iPhone5黑色16g,还有7个月保修|3500元
5000元全新未拆封iPhone5(黑,16GB)|5000元
全新国行苹果iPhone5|4000元
95成新苹果iPhone5国行白色|4000元
出售白色 iPhone5|3600元
黑色苹果iPhone516GB国行|4000元
出售苹果5手机一部|3800元
个人出售自用二手iphone5黑色国行|3550元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|3900元
全新未拆封iphone5电信版|4500元
个人求购苹果5颜色不限新旧都行我自己去取|4800元
国行苹果5,16G,白色,3700或者换W999,W899|3700元
黑色苹果iPhone5|4000元
苹果5国行白16G转让或换S4|3750元
白色 iphone5 32G联通版|4700元
白色苹果iPhone516GB国行正品发票保修期内原装主配无拆无修|4500元
iphone5 白色 16g|3100元
行货支持验机苹果iPhone5白色16g|2399元
个人白领转3个月iphone5 白色16G 国行 带发票|3700元
转让白色苹果5白色4S 国行无拆修 无进水 无故障|3500元
iphone 5 16G 发票齐全耳机没拆过,质保还有3个月|3800元
未开封全新苹果iphone5 32G白色转让|4030元
全新苹果iPhone5|3900元
黑色IPHONE5国行,激活时间一个月|3600元
苹果哭了,史上最强四核超精仿iphone5代,真机体验|890元
转让iphone5黑色在保两个月港版的 9新 可换机|6666元
北京出个行货16G白色iphone5|3700元
全新国行iPhone5、16G|4200元
精仿iPhone4s/5代特价热卖!包邮QQ显示iPhone|799元
全新黑色iphone5 16G 港行 未拆封 - 3900|3900元
白色iPhone5换黑色|4000元
黑色苹果iPhone516GB国行保修期内无拆无修|3600元
白色苹果iPhone516GB国行正品发票无拆无修|3400元
碎屏iphone5出售|2500元
求购苹果5国行一部!商家勿扰,合约机一边站|3500元
95成新苹果iPhone5黑色国行联通版|3600元
苹果 iPhone 5-山寨苹果5美版16G 安卓系统|888元
全新苹果iPhone5|4000元
二手高仿iPhone5|200元
国行苹果白色5|4000元
精仿i9300和精仿iphone5|900元
苹果iphone5 白色|4600元
白色苹果iPhone5|3900元
99成新自用黑色iPhone5国行低价转让|3600元
ipodtouch432g黑速出周五500|650元
白色苹果iPhone516GB国行正品发票保修期内无拆无修|3355元
全新白色iphone5 16G 国行|4800元
iPhone5 国行 白 16G 有发票 13.8.25激活|4350元
个人转让全新苹果iPhone5手机(咨询请只发短信)|4000元
白色苹果iPhone5|4000元
国行iphone5转让苹果换新机、用不到一个月、缺钱转让|3300元
黑色苹果iPhone516GB国行正品发票保修期内无拆无修|4000元
我是个人 黑色 苹果 iPhone5无拆无修 16G国行|4300元
绿色IPHONE5 想换5S 低价出|3200元
出售个白色在保的iphone5。|4000元
IPHONE5 64g 黑色|5000元
国行电信苹果5IPHONE5换电信4S或者电信NOTE2加钱|4800元
白色全新IPHONE5 —16G(未使用,未激活)|4500元
港行版iphone5(16G)|3800元
苹果5 黑色|3800元
苹果五国行32G白色|4000元
白色苹果iPhone516GB港版在保修期内|3800元
IPHONE 5 白色 16G 全新|4500元
个人转让自用苹果五代16G白色|3333元
99新iphone5三网v版置换|1元
转让Iphone5|3600元
苹果手机5国货白色现价仅售3300谢绝还价|3300元
iphone5 日版 64g 日版|3200元
个人转让苹果5国行16G盒子配件发票齐全移动联通插卡用|3500元
转让全新未拆封iphone5电信版(白色)|4500元
转让白色苹果 iPhone5 16GB 国行正品 价钱可商议|3650元
抢购!终极版高仿iphone5 一比一机身以假乱真!包邮|880元
白色 苹果 iPhone5 16GB 国行|3650元
iphone5 美版 有锁 橙色不错 黑色的|2600元
iphone5摩米士充电后壳2250mAh全新正品|400元
全新没开封无锁澳洲版iphone5|4999元
全中国最牛的苹果5双核800W像素高清屏|900元
白色iPhone58月2日购买,转让|4000元
转让全新未开封iphone5, 黑色16G|4100元
自用九九成新黑色iPhone5|3950元
国行iPhone5 电信版本转让给有心人|3500元
苹果5白色16g无锁|3450元
出售:电信版国行白色iPhone5。|3600元
转让自用白色苹果五黑色4S 国行 无故障 无拆修|3450元
转让女生用白色 苹果 iPhone5 16GB 国行保修期内|3600元
iphone5|3600元
iphone59新机子 害怕经常出去玩丢了 3988卖了|3988元
苹果5行货转卖|4300元
自用白色苹果 iPhone5 16GB 国行正品发票 保修期|3500元
港版iphone5黑色转让|3300元
全新Iphone 5 白色,16G 电信版|4400元
转让ipad mini原装充电器和lightning数据线|120元
苹果5玫瑰金换S4|3000元
黑色iPhone5想换白色的|11111元
99成新电信版iPhone5|4100元
正品白色苹果 iPhone5 32GB 港行越狱|3450元
1300收苹果5尸体。|1300元
iPhone 5 黑色|2800元
Lightning to Micro USB|1元
联通合约版 iphone5转让|3500元
个人转让黑色苹果5-16G手机|3670元
S4换iPhone5有意的联系|3500元
想买苹果5 所以出售苹果4 16G|2000元
高端精仿 白色Iphone5,全新,700元 - 700元|700元
求购新点的iphone5黑人绕行自己用|3000元
回收苹果532G|2200元
出售95新三网金色iphone5|3500元
16G白色iphone5未拆包装低价转让|4500元
iphone5 16G 港版 购买半年 95新配套齐全 个人|3500元
转让九五成新iPhone5 白色|3500元
个人低价转苹果五代在保修98新|3500元
白色 苹果 iPhone5 64GB 带卡贴插卡即用|3200元
全新苹果手机转让|4000元
低价转让苹果5|1300元
白色 苹果 iPhone5 16GB 国行正品发票 联通移动|3500元
转让白色苹果5 爱疯黑色4S国行 无故障|3500元
高仿苹果5,99新,诚意转让,特别好用,有需要的,速联系|560元
IPHONE5 美版无锁 原封 黑 16G|3800元
低价iphone564G|4000元
iphone5 国行保修期内|3900元
电信IPHONE5换个电信NOTE2 互补差价|4250元
港版黑色iPhone5 16G 还有三百多天保修|1元
高仿苹果iPhone5,待机时间长,电池2800毫安,苹果色|200元
9新iphone5一台,国行16G,三月份购买,还在保|4000元
全新iPhone5、16g白色|4600元
未开封的iphone5手机壳转让|7元
求购 两台或三台苹果 iPhone5 16GB 保修期内 无|2000元
黑色国行iphone5|4000元
iphone5,16g国行保修内|4000元
转让个人用的iphone5 黑色港版16G|35000元
收一部在保的白色电信iphone5|3000元
高仿iphone5 港货|600元
gmate二代苹果皮itouch iphone ipad安卓|170元
全新苹果5电信版的单机|3850元
六月二十八号买的touch5,加钱换苹果5或卖|1600元
iphone5原装港版充电器和耳机|100元
iPhone5白色换三星9502白色|1元
苹果5转了,新的|4600元
美版 iphone5黑色 成色很新 配件齐全 功能一切正常|3000元
黑色,港版,iphone5,16g|3500元
黑色,港版iphone5,8成新|3500元
苹果Iphone5便宜了|4100元
全新美版三网通用苹果5|4200元
iPhone5|3800元
加急诚心卖一台全新iPhone5 白色16G - 3599元|3599元
个人转让一个几乎全新的iPhone5 三网通吃|3100元
苹果5白色国行16G|4100元
苹果5 3899 全新未拆封,电信营业厅|3899元
iPhone5|500元
iPhone5黑色和touch5。转让|3800元
自用半年95新g18因要换手机转了|700元
自用苹果5低价卖了,骗人我就是小狗,3000|3000元
个人转让白色苹果5 国行64G 盒子配件齐全移动联通插卡即用|3600元
转个人自用白色苹果 iPhone5 16GB国行手机|3500元
9成新小白iphone5转让|3450元
转国航白色苹果5 爱疯黑色4S 无故障 无拆修 无进水|3600元
韩版苹果5手机|2800元
IPHONE5 电信版 (买错了急转)|4300元
公司刚发的iphone5 白色32G,未拆封!|4030元
自用一年白色美版无锁IPhone5 16G|3500元
9成新IPHONE5 64GB 港版白色机|4000元
美版白色7成新iPhone5|3500元
转让我的苹果5国行16G是白色有保修发票|3500元
转让一部苹果5 配件齐全价格好谈|3450元
iphone5全新港版白色原装配件齐全 当面交易|4150元
求购2部iphone5 ...|4000元
苹果5安卓白色|500元
女孩自用苹果五代白色16G|3588元
黑色国航iphone|3800元
九成新苹果5代白色转让|4000元
诚购白色ipone5一枚|2500元
iphone5 电信 国行 99新 在保! - 3500|3500元
iphone5 电信 国行 99新 在保!详说全|3980元
iphone5的原装充电器、数据线、耳机、全套配件|200元
自用iphone5 港版16G 8成新 在保|3500元
苹果5白色 32G美版 全新原封未激活4400|4400元
自用苹果5手机转让|4000元
苹果5特价促销!|3899元
自用电信版note2 想置换电信版iphone5|2元
IPHONE5港版白色,刚买半个月什么都有|3400元
无锁iphone5换iphone4S或三星S4或卖|3299元
iphone5 港行|4400元
iphone5|3950元
全新双模双待htc one 802d银色出或换|3800元
自用机器转让苹果|3500元
苹果5代白色国行16G|3500元
全新iphone5黑色港行 转让|4000元
苹果5国行在保国美买的有发票 想换三星9500|2800元
转让九五成新iPhone5|3500元
iphone5|4000元
正品国行iPhone4S,iPhone5.大促销|2800元
高仿苹果4苹果5|500元
转让苹果 5手机|4200元
手机配件-iphone5充电器数据线|270元
全新苹果5白的电信版|4280元
收售全新末开封的国行港行iphone5黑白不限|4700元
黑色iphone5转让|3600元
iphone5港行16G(全新未拆封)|3800元
iphone5(16G) 港行 全新没拆封|3800元
苹果5手机 黑色 国行 自己个人用 转让3500元 先看货|3500元
出售九成新iPhone5|4300元
日本代购全新iphone5|3850元
出售部女人自用iphone5.白色.港版.配件齐全|3500元
iphone5 黑色电信版16G,9月1号刚买|4400元
转让iphone5原装数据线|100元
日版iPhone5|3999元
全黑全新iphone5转让|4400元
白菜价劳力士黑水鬼|3300元
苹果(APPLE)iPhone 5 16G版 3G手机(黑色|4768元
白色自用IPHINE5 原装配件,机器很新 有发票商贩勿扰|3200元
原装iphone5耳机数据线充电器|3500元
美版有锁iphone 5便宜转让|3000元
转让高仿苹果5手机一部|580元
港行iPhone5加钱换国行|3500元
转让全新行货苹果5和三星N7100|4000元
iphone5日版无锁白色32G刚开封4000转价格可议|4000元
IPONE 5白色国行一部。盒子配件齐全|3620元
出售一部iphone5|4500元
iphone5白色转让|3000元
个人诚信转让苹果5白色国行16G 在保修期 可小刀 异地也出|3500元
苹果5 全新机|4000元
个人卖苹果5白色|3500元
学生出自用iphone5 黑色|3500元
朋友送的白色iphone5,16G转让|3900元
IPHONE5 32G|3650元
国行iphone5电信版 购于1号店 票据俱全未开封4550|4550元
求购革苹果5 16g港版的|2000元
全新行货黑色16g苹果5未拆封|4200元
苹果532G黑色低价出售|4300元
高端精品,白色Iphone5,全新,700元|700元
iPhone5手机壳!|25元
求购一部IPHONE5 国行 无拆机|2000元
白金版899裸机,求购苹果5|3000元
iPhone5贴膜手机壳|8元
最低价出售苹果5成色99新支持以旧换新 - 3300|3300元
iPhone5韩国SGP保护套及边框|45元
转让全新苹果5|3500元
95成新国行IP5转让|4500元
全新苹果 iPhone5 16G 黑色|3800元
IPHONE5 16G 白色(未拆包)|3800元
转让二手白色苹果iphone5 16G 美版无锁三网合一|3600元
刚买一天的S4换苹果5有发票!|4399元
想买部苹果5用,有的可以联系我|1800元
iphone5 9.8成新|4700元
一千多等于买了iPhone5|1600元
耳机+充电器+数据线|350元
高仿精仿的苹果5|700元
秒杀 iphone5手机壳 苹果5手机壳 保护套手机套15元|15元
苹果5,3000买的高仿的现在不想用了|1300元
白色国行iphone5|4000元
全新未拆封未激活,联通版,国行iphone 5,16G,白色|4988元
未拆封国行Iphone5,64G|6000元
急转苹果5 和爱疯 4S无故障 9成新以上|3650元
iphone5手机套|10元
全新未拆封iphone 5,32G,国行|5300元
国行白色苹果5|4200元
苹果5 白色16G电信版未拆封|4500元
美版苹果5白色 16G 带卡贴2600出|3300元
苹果5全新纯行16G 黑色4000元|4000元
iphone 5 优惠促销 实体店面|3000元
假的砸了 几乎全新苹果5 无任何毛病|3500元
可议价,国行32G白色IPHONE5转让,出具发票|3480元
只用了5天!!!黑色 苹果 iPhone5 16GB 港版保|4000元
自用1个月的高仿苹果5|800元
转个苹果5 国行 16G 全套转|3900元
99新学生自用国行盖世4换同等iphone5|99999元
苹果5礼品机未拆,苏宁国行|4700元
苹果5国行在保|3500元
卖手机。。。|5000元
个人转让iphone5美版无锁粉红色|3500元
山 寨 版iphone5多少钱高性价比手机推荐|950元
转让精仿苹果5代!!送精品配件哦!!!|666元
白色iPhone5换黑色!国行16G|4000元
未激活黑色IPHONE5 16GB全新|3600元
Iphone5 黑金限量版 16G|4300元
转让白色 苹果 iPhone5 16GB 国行保修期内|3500元
转让个人闲置iphone5 白色|2800元
个人转让99新 白色 IPHONE5 16G|3800元
-9300白色转让九九新|2700元
转让苹果iPhone5iPhone4S国行正品有发票|3650元
出售山寨苹果5|300元
IPHONE5 -版本ios7全新 -版本不懂使用急转售|4000元
女生自用白色苹果5 16G或换联想笔记本|3380元
4500包邮转让全新黑色苹果Iphone5手机,联通16G|4500元
转让白色 苹果 iPhone516GB 保修期内 无拆无|3500元
iphone5|4000元
转让苹果5和4S国行 有发票 原包装 没修过|3500元
白色苹果iPhone5 iPhone4S 16GB 国行正品|3600元
转让iphone5 白色 三网通用 美版以解锁|3300元
高仿苹果5出售|400元
转让iphone5 三网通用 电信 联通 移动|3300元
iPhone5白色16G 国行带发票 保修期内 原装主板|3500元
白色 苹果 iPhone5 32GB 国行正品发票 异地可出|3500元
iphone5手机壳 保护套 手机套,可当钱包卡包用15元包|15元
二手黑色32G国行苹果5在保|4200元
高仿苹果5出售900|1000元
急出苹果5,才用一个月,全新,有保,配件奇全24小时开机|3788元
苹果iPhone5 16G 白色 未激活|3600元
求购苹果5一部|3000元
98成新白色苹果5手机裸机3500出售|3500元
黑色苹果5急卖|3500元
二手国行32G苹果5在保|4300元
求购无锁iphone5|2000元
转让自己使用三网通吃的64G白色iPhone5|4500元
iphone5|4000元
全新IP5手机壳|19元
白色苹果iPhone5 iPhone4S 16GB 国行正品|3600元
iPhone5(16G)|4000元
带发票、保修卡、配件,正品行货苹果5 手机16G|3580元
iphone5手机|4200元
苹果5 16G未拆封未激活!|3600元
港行iphone5(16G)没包装拆|3600元
iPhone5 全新4500元|4500元
港行iphone5 16G黑未拆哦现九折出售|3600元
iphone5座充iphone4/s三星转苹果5转换头|35元
IPHONE5安卓系统全新|500元
自己用的95新的苹果5|4000元
自己用的高仿精仿1比1苹果5|800元
二手黑色32G国行苹果5在保|4300元
低价转让自用iphone5白色16g正品行货|3500元
转让国行iphone5白色16G一个|3500元
大屏酷黑色超薄时尚手机450|450元
北京市内个性手机激光刻字|100元
出售苹果5要的速度|2888元
转让一全新ipone5|3999元
IPhone5黑色一部|3500元
99新 白色 iphone5 64G手机|5500元
卖黑色苹果5电信版或者换|2300元
精仿Iphone5手机|1190元
iPhone5限量版!粉色!白富美专用!|4000元
自用白色 苹果 iPhone516GB 国行正品发票|3550元
苹果5转让4500|4500元
联通版32g白iphone5换移动版|6000元
四个苹果5手机壳|10元
全新 未拆封 国行iphone5 白色|4700元
低价急转国行在保Iphone5|3600元
诚心转让自用正品iphone5 国行16G 价钱可议|3500元
苹果IPhone5 16G 白色- -港版|3600元
苹果5电信黑色卖或者换|3500元
个人出售 iphone5 16G白色国行在保修 有发票|3500元
iphone5港64G黑色九成新手机出售(个人)商家忽扰|3500元
进口Iphone 5手机壳套|29元
黑色无锁16G苹果5出售|3500元
